"UHRSWORK","INCWAGE","region","education_level","age","gender","race_group"
40,36000,"Midwest","Some_College",61,"Female","White"
30,6300,"Northeast","Bachelor",58,"Male","White"
40,50000,"West","Some_College",45,"Female","Black"
40,64000,"Northeast","Bachelor",56,"Male","White"
40,25000,"South","High_School",21,"Male","White"
45,125000,"West","Above_Bachelor",41,"Female","White"
40,40000,"West","Some_College",31,"Male","Other"
40,25000,"Northeast","High_School",32,"Female","Other"
50,180000,"West","Above_Bachelor",38,"Female","Asian"
52,61000,"South","Above_Bachelor",38,"Male","White"
50,240000,"Northeast","Above_Bachelor",35,"Male","White"
35,330000,"Northeast","Above_Bachelor",38,"Female","White"
12,30000,"West","Some_College",42,"Female","White"
50,31200,"Northeast","High_School",65,"Male","White"
45,138000,"Midwest","Above_Bachelor",44,"Male","White"
40,51000,"Midwest","Some_College",38,"Female","White"
45,80000,"Northeast","Some_College",44,"Female","White"
28,15600,"Northeast","Bachelor",27,"Female","White"
40,37000,"South","High_School",33,"Female","Asian"
40,48000,"Midwest","Some_College",29,"Female","White"
40,40000,"Midwest","High_School",43,"Female","White"
40,132000,"South","High_School",43,"Male","White"
8,15000,"West","High_School",61,"Female","Other"
48,120000,"West","High_School",51,"Male","White"
72,70000,"West","Bachelor",26,"Female","Asian"
40,61000,"Northeast","Above_Bachelor",37,"Female","White"
40,39000,"West","Bachelor",57,"Female","Asian"
40,250000,"Midwest","Above_Bachelor",40,"Male","White"
40,60000,"West","High_School",48,"Male","White"
40,115000,"South","Bachelor",44,"Male","White"
28,15000,"Midwest","Above_Bachelor",47,"Female","White"
44,110000,"South","Some_College",45,"Male","White"
40,50000,"Northeast","High_School",43,"Male","White"
40,120000,"South","Bachelor",45,"Male","Other"
42,41600,"South","High_School",40,"Male","Other"
40,50000,"West","Below_High_School",60,"Female","Other"
70,70000,"Midwest","High_School",39,"Male","Other"
40,50000,"Northeast","Above_Bachelor",30,"Female","Other"
50,47000,"West","Bachelor",31,"Male","White"
40,45000,"Midwest","Some_College",37,"Male","White"
17,4000,"Midwest","High_School",20,"Male","White"
50,193000,"Northeast","Bachelor",37,"Male","White"
45,770000,"Northeast","Bachelor",34,"Female","White"
40,40000,"South","Some_College",42,"Female","Other"
40,53000,"West","Bachelor",42,"Male","Black"
12,10000,"South","Some_College",20,"Female","Other"
10,8000,"Midwest","High_School",20,"Female","White"
40,136000,"West","Above_Bachelor",56,"Male","Asian"
40,70000,"South","Some_College",45,"Female","White"
40,138000,"South","Above_Bachelor",54,"Male","White"
40,38500,"Northeast","High_School",31,"Female","White"
40,80000,"Midwest","Bachelor",50,"Female","Other"
60,80000,"Northeast","Some_College",54,"Male","White"
40,13000,"Midwest","High_School",36,"Female","White"
60,70000,"West","High_School",51,"Male","Other"
25,22500,"West","High_School",40,"Male","Other"
40,30000,"South","High_School",20,"Male","Black"
50,180000,"Northeast","Bachelor",31,"Male","Other"
45,110000,"West","Bachelor",37,"Male","White"
40,22000,"South","High_School",36,"Female","White"
45,68000,"Northeast","High_School",57,"Female","White"
40,95000,"West","High_School",41,"Female","White"
35,33000,"South","High_School",46,"Male","White"
40,83000,"South","Bachelor",24,"Male","Black"
35,150000,"Northeast","Bachelor",49,"Male","White"
40,37000,"Northeast","Some_College",43,"Female","Other"
20,50000,"South","Bachelor",37,"Female","White"
22,11000,"Midwest","Bachelor",33,"Female","White"
40,41600,"South","High_School",41,"Male","White"
40,165000,"Northeast","Above_Bachelor",33,"Female","White"
70,12000,"South","Some_College",30,"Female","White"
20,10000,"West","Above_Bachelor",32,"Female","Asian"
40,51000,"West","Below_High_School",49,"Male","Other"
40,143000,"South","Above_Bachelor",44,"Male","Asian"
50,100000,"South","Bachelor",48,"Male","White"
40,19000,"South","Some_College",46,"Female","White"
40,57000,"South","Bachelor",36,"Male","White"
40,25000,"South","High_School",18,"Male","White"
50,203000,"South","Above_Bachelor",58,"Male","White"
58,98000,"Midwest","High_School",26,"Male","White"
40,48000,"Midwest","Bachelor",52,"Female","White"
40,35000,"West","High_School",35,"Male","Other"
39,90000,"Midwest","Some_College",38,"Female","White"
42,82000,"South","Some_College",34,"Male","White"
45,35000,"Midwest","High_School",27,"Male","White"
70,15000,"South","Below_High_School",34,"Male","White"
40,30000,"South","Bachelor",23,"Female","White"
25,70000,"South","Bachelor",62,"Female","White"
60,110000,"South","High_School",35,"Male","White"
40,86000,"Midwest","Bachelor",38,"Male","White"
11,350,"Northeast","High_School",34,"Female","Other"
40,53000,"Northeast","Bachelor",39,"Female","White"
40,20000,"West","Some_College",28,"Male","White"
24,20000,"Midwest","Above_Bachelor",25,"Female","White"
30,22000,"South","Below_High_School",61,"Male","White"
50,30000,"South","High_School",51,"Male","Other"
45,178000,"West","Bachelor",61,"Male","Asian"
50,180000,"Midwest","Bachelor",52,"Male","White"
25,5000,"Midwest","High_School",18,"Male","White"
40,130000,"West","Above_Bachelor",57,"Male","Asian"
40,84000,"Midwest","High_School",42,"Male","White"
50,95000,"Midwest","Above_Bachelor",56,"Male","White"
40,14000,"South","Bachelor",22,"Male","White"
32,18000,"Northeast","High_School",47,"Female","White"
10,8500,"Midwest","Some_College",19,"Male","White"
4,270,"West","High_School",52,"Female","White"
40,50000,"Northeast","Bachelor",34,"Male","White"
30,11000,"West","High_School",18,"Male","Other"
40,150000,"Northeast","Bachelor",42,"Male","White"
40,60000,"Midwest","Bachelor",26,"Female","White"
40,110000,"South","Above_Bachelor",56,"Male","White"
40,100000,"Midwest","Bachelor",53,"Male","White"
35,30000,"South","Bachelor",54,"Female","White"
50,310000,"South","Above_Bachelor",39,"Male","White"
60,80000,"Midwest","Bachelor",41,"Female","White"
40,40000,"Midwest","Above_Bachelor",46,"Male","White"
40,160000,"South","Some_College",60,"Female","White"
50,40000,"South","High_School",64,"Female","White"
45,17000,"Midwest","Some_College",36,"Male","White"
45,30000,"Northeast","Below_High_School",22,"Male","White"
40,40000,"Midwest","High_School",43,"Male","White"
3,2000,"Northeast","Some_College",20,"Female","White"
40,59000,"Midwest","Some_College",53,"Female","White"
85,113000,"West","Above_Bachelor",50,"Female","White"
46,23000,"Midwest","High_School",62,"Male","White"
40,50000,"West","High_School",56,"Male","Other"
50,26000,"Northeast","Some_College",25,"Male","Other"
44,72000,"South","Above_Bachelor",55,"Female","White"
35,98000,"South","Some_College",63,"Female","White"
45,175000,"Northeast","Above_Bachelor",39,"Male","White"
40,50000,"West","Bachelor",29,"Male","White"
45,77000,"South","High_School",42,"Female","White"
18,15000,"Midwest","Some_College",20,"Male","White"
45,120000,"South","Bachelor",27,"Male","White"
16,9200,"Northeast","Some_College",19,"Female","White"
40,34600,"Northeast","High_School",64,"Female","Asian"
48,67000,"Midwest","Some_College",26,"Female","White"
30,12100,"South","Some_College",19,"Male","White"
40,34800,"Midwest","Bachelor",63,"Female","White"
45,101000,"Northeast","Bachelor",39,"Male","White"
55,140000,"Midwest","Above_Bachelor",44,"Female","White"
50,62000,"Northeast","Some_College",49,"Female","White"
40,80000,"Northeast","High_School",23,"Male","White"
40,74000,"Northeast","Bachelor",22,"Female","White"
40,78000,"Midwest","Above_Bachelor",29,"Female","Black"
45,35000,"South","Some_College",21,"Male","White"
40,90000,"West","Bachelor",39,"Male","White"
38,23000,"South","High_School",55,"Male","White"
40,25000,"South","High_School",50,"Female","White"
50,210000,"West","Bachelor",62,"Male","Other"
65,80000,"Northeast","Above_Bachelor",49,"Female","White"
25,15700,"West","Above_Bachelor",43,"Female","Other"
45,93000,"Midwest","Above_Bachelor",39,"Female","White"
30,16000,"West","Some_College",23,"Male","White"
40,76000,"West","Bachelor",29,"Male","Other"
40,39300,"South","High_School",50,"Female","Asian"
40,138000,"South","Bachelor",27,"Male","White"
38,50000,"Midwest","High_School",45,"Male","White"
38,15000,"South","High_School",46,"Female","White"
42,220000,"West","Above_Bachelor",42,"Male","White"
40,120000,"South","Bachelor",59,"Male","White"
12,75000,"Midwest","Some_College",56,"Male","White"
36,80000,"South","Some_College",33,"Female","White"
40,125000,"South","Bachelor",48,"Male","White"
20,35000,"West","High_School",24,"Male","White"
14,9600,"Northeast","High_School",43,"Female","White"
40,45000,"West","Some_College",40,"Female","Other"
50,65000,"South","Above_Bachelor",35,"Female","Black"
45,151000,"Northeast","Bachelor",40,"Female","White"
40,35000,"Northeast","High_School",33,"Male","Other"
40,140000,"Midwest","Bachelor",30,"Male","White"
45,70000,"Northeast","High_School",51,"Male","White"
20,12000,"Midwest","High_School",62,"Female","White"
40,90000,"West","Some_College",52,"Male","Other"
40,45000,"South","Above_Bachelor",38,"Female","White"
20,116000,"West","Above_Bachelor",56,"Male","Asian"
40,30000,"Midwest","Below_High_School",21,"Male","White"
40,151000,"Northeast","Bachelor",57,"Male","White"
40,32000,"West","High_School",61,"Male","Asian"
35,30000,"Midwest","Bachelor",64,"Male","White"
32,10000,"South","High_School",55,"Male","White"
40,25900,"Northeast","Bachelor",22,"Female","Asian"
40,50000,"Northeast","Some_College",37,"Male","White"
45,100000,"West","Above_Bachelor",40,"Female","Other"
40,26000,"West","High_School",34,"Male","Other"
12,5000,"South","Some_College",65,"Male","Other"
40,85000,"South","Bachelor",41,"Female","White"
16,2000,"Midwest","High_School",32,"Female","White"
30,44800,"Northeast","High_School",47,"Male","White"
40,165000,"South","Some_College",57,"Male","Black"
48,160000,"West","Bachelor",63,"Male","White"
48,75000,"Midwest","High_School",55,"Male","White"
30,40000,"Northeast","High_School",19,"Male","White"
40,17600,"South","Some_College",25,"Female","White"
50,110000,"Northeast","Above_Bachelor",59,"Female","White"
40,18000,"Midwest","High_School",61,"Female","White"
50,150000,"Northeast","Bachelor",26,"Male","White"
40,75000,"South","Bachelor",46,"Male","White"
50,249000,"Northeast","Above_Bachelor",47,"Male","White"
50,140000,"Northeast","Some_College",36,"Male","White"
46,51000,"Midwest","High_School",59,"Male","White"
40,60000,"Northeast","Bachelor",24,"Female","Black"
40,60000,"Midwest","Some_College",63,"Female","Black"
60,72000,"West","High_School",33,"Male","White"
60,150000,"Northeast","Above_Bachelor",45,"Male","White"
40,55000,"South","Bachelor",30,"Female","White"
40,90000,"South","Bachelor",62,"Male","White"
40,38000,"South","Some_College",45,"Female","Black"
35,23000,"Midwest","High_School",23,"Female","White"
20,40000,"South","Above_Bachelor",42,"Female","White"
60,36000,"West","High_School",48,"Male","White"
40,60000,"West","High_School",63,"Male","White"
35,47000,"Northeast","Bachelor",42,"Female","White"
44,40000,"Northeast","Bachelor",23,"Female","Black"
40,13700,"Midwest","Above_Bachelor",28,"Male","Other"
50,80000,"South","High_School",32,"Male","Other"
40,40000,"South","High_School",35,"Female","White"
40,60000,"Midwest","High_School",60,"Male","White"
40,80000,"West","High_School",36,"Male","Other"
50,30000,"Midwest","High_School",30,"Male","Other"
30,18000,"West","Some_College",21,"Female","Other"
50,130000,"Northeast","High_School",57,"Male","White"
12,800,"Northeast","Below_High_School",18,"Male","White"
40,97000,"West","Bachelor",50,"Female","White"
55,43000,"West","High_School",48,"Female","Asian"
20,11000,"Northeast","High_School",58,"Male","Asian"
50,90000,"South","Bachelor",36,"Female","White"
50,60000,"Midwest","Some_College",43,"Male","White"
45,72000,"Midwest","High_School",40,"Male","White"
38,36000,"Northeast","Below_High_School",65,"Female","White"
20,10000,"West","High_School",21,"Male","White"
45,95000,"West","Some_College",51,"Male","White"
40,60000,"Northeast","High_School",49,"Male","Other"
48,38000,"South","Below_High_School",55,"Female","Other"
40,85000,"West","High_School",33,"Male","Black"
42,60000,"Northeast","Bachelor",27,"Female","White"
10,2200,"South","High_School",19,"Male","White"
40,240000,"South","Bachelor",44,"Female","White"
50,43700,"South","Bachelor",26,"Female","White"
50,103000,"South","Some_College",44,"Male","White"
50,126000,"South","Above_Bachelor",45,"Female","White"
40,38000,"Midwest","Bachelor",25,"Male","Black"
6,20000,"Midwest","High_School",21,"Female","White"
10,6000,"Midwest","High_School",19,"Female","White"
25,16900,"South","Some_College",27,"Female","Black"
37,55000,"South","Some_College",50,"Female","White"
50,36000,"Midwest","Above_Bachelor",44,"Female","White"
40,30000,"Midwest","High_School",21,"Male","White"
45,63000,"South","Below_High_School",61,"Female","Black"
35,5500,"Midwest","High_School",21,"Male","White"
51,50000,"Midwest","High_School",57,"Male","Other"
50,60000,"Midwest","Some_College",65,"Male","White"
40,32800,"West","Below_High_School",47,"Male","Other"
48,10000,"West","High_School",37,"Male","Other"
35,74000,"Northeast","Above_Bachelor",29,"Female","White"
15,1500,"South","Bachelor",27,"Female","Other"
40,26000,"South","High_School",46,"Male","Other"
40,15000,"South","High_School",24,"Male","White"
40,54000,"West","High_School",42,"Female","White"
50,200000,"South","Bachelor",34,"Male","White"
6,12000,"South","Bachelor",65,"Male","White"
40,26600,"Midwest","Bachelor",55,"Female","White"
40,13500,"Northeast","High_School",41,"Male","Other"
50,40000,"Midwest","Some_College",43,"Male","White"
50,250000,"West","Bachelor",64,"Male","Other"
40,45800,"West","Some_College",21,"Female","Other"
40,20000,"West","Bachelor",25,"Female","White"
40,25000,"South","Some_College",57,"Female","Black"
40,84000,"West","Some_College",57,"Male","Asian"
40,230000,"West","Bachelor",51,"Male","Asian"
40,40000,"Northeast","Bachelor",24,"Female","White"
40,115000,"South","Above_Bachelor",28,"Male","White"
60,562000,"West","Above_Bachelor",38,"Female","White"
58,38000,"Northeast","Some_College",30,"Male","White"
40,69000,"Northeast","Some_College",43,"Female","White"
42,55000,"West","Bachelor",28,"Female","White"
45,34000,"Northeast","Bachelor",27,"Female","Other"
40,81000,"Northeast","Bachelor",41,"Female","White"
50,50000,"South","Some_College",42,"Male","White"
40,30000,"South","High_School",61,"Female","White"
50,50000,"Northeast","High_School",29,"Male","White"
40,72000,"Northeast","Bachelor",46,"Female","Asian"
40,37000,"Midwest","High_School",59,"Male","White"
60,65000,"Midwest","High_School",47,"Male","White"
50,180000,"Northeast","Some_College",35,"Male","Black"
31,37600,"South","Bachelor",57,"Male","Asian"
45,68000,"Midwest","Some_College",52,"Male","White"
37,18000,"Northeast","High_School",26,"Male","White"
45,280000,"Midwest","Above_Bachelor",57,"Male","White"
40,200000,"West","Bachelor",30,"Female","White"
35,23900,"Midwest","High_School",21,"Male","Asian"
50,60000,"Northeast","Below_High_School",61,"Male","White"
40,73000,"South","Bachelor",41,"Male","Other"
40,43200,"West","High_School",63,"Female","White"
40,50000,"Northeast","Bachelor",47,"Female","White"
38,18000,"West","Some_College",48,"Male","Other"
45,65000,"Midwest","Bachelor",54,"Male","White"
45,110000,"Midwest","Bachelor",54,"Male","White"
50,70000,"Northeast","High_School",60,"Male","White"
40,15000,"West","High_School",41,"Female","Other"
40,75000,"South","High_School",58,"Male","White"
40,31200,"South","Some_College",38,"Female","White"
40,40000,"West","Bachelor",64,"Male","Asian"
40,90000,"West","Bachelor",28,"Male","White"
45,19200,"Northeast","High_School",33,"Female","White"
28,20700,"West","High_School",64,"Female","Other"
40,70000,"Midwest","Some_College",32,"Male","White"
30,30000,"West","Bachelor",35,"Female","Black"
40,60000,"Northeast","High_School",38,"Male","White"
70,107000,"West","Above_Bachelor",55,"Male","White"
45,95000,"Midwest","Some_College",45,"Male","White"
40,12000,"West","High_School",23,"Male","Other"
40,35000,"South","Below_High_School",59,"Male","Other"
40,20000,"South","Some_College",20,"Female","White"
30,20000,"South","Below_High_School",25,"Male","White"
40,57000,"South","Some_College",32,"Female","White"
60,715000,"Northeast","Above_Bachelor",44,"Male","White"
6,16200,"West","Some_College",33,"Female","Black"
40,120000,"South","Above_Bachelor",40,"Male","White"
50,240000,"South","Above_Bachelor",54,"Female","White"
40,50000,"South","Some_College",25,"Male","White"
40,30000,"Midwest","Bachelor",37,"Female","White"
40,52000,"Northeast","High_School",61,"Male","White"
40,33200,"Midwest","Bachelor",24,"Female","White"
60,81000,"Midwest","Bachelor",30,"Male","Other"
40,13000,"Midwest","Some_College",41,"Female","White"
18,24500,"South","Bachelor",60,"Male","White"
40,120000,"South","Above_Bachelor",64,"Female","Asian"
40,32000,"South","High_School",49,"Male","Asian"
30,12200,"Midwest","High_School",20,"Male","White"
55,30000,"South","High_School",52,"Female","White"
40,44000,"Midwest","Some_College",29,"Female","Other"
10,2000,"Midwest","Below_High_School",18,"Male","Black"
40,115000,"South","Above_Bachelor",56,"Male","White"
8,5000,"West","Some_College",18,"Female","White"
25,5000,"Northeast","Bachelor",36,"Male","White"
60,60000,"West","Some_College",64,"Male","Other"
40,9000,"West","Below_High_School",36,"Male","Other"
35,60000,"West","Bachelor",31,"Female","White"
40,52000,"South","Above_Bachelor",35,"Female","White"
50,55000,"South","Bachelor",50,"Female","White"
40,54000,"South","Bachelor",32,"Male","White"
30,16000,"Northeast","High_School",59,"Female","Asian"
40,80000,"South","High_School",56,"Male","White"
40,175000,"South","Some_College",41,"Male","Other"
40,75000,"West","High_School",46,"Male","Black"
45,40000,"Northeast","Some_College",36,"Female","White"
40,84000,"Midwest","Some_College",56,"Female","White"
20,5000,"Midwest","High_School",18,"Female","White"
50,69000,"Northeast","Above_Bachelor",38,"Female","White"
50,240000,"West","Bachelor",60,"Male","Asian"
4,4900,"West","High_School",21,"Female","White"
40,22000,"Northeast","High_School",27,"Male","White"
47,70000,"Northeast","Above_Bachelor",27,"Male","White"
40,100000,"South","Above_Bachelor",31,"Male","Asian"
40,26600,"Midwest","Bachelor",32,"Male","White"
40,40000,"South","Some_College",47,"Male","Other"
30,65000,"South","Bachelor",53,"Female","White"
40,260000,"Northeast","Above_Bachelor",36,"Male","White"
40,52000,"Northeast","High_School",52,"Male","White"
65,18000,"Midwest","High_School",50,"Male","White"
30,30000,"West","High_School",28,"Male","Other"
40,58000,"Northeast","High_School",55,"Female","White"
20,10000,"West","Some_College",57,"Female","Asian"
40,16300,"Midwest","High_School",41,"Female","White"
40,48000,"West","Some_College",31,"Male","Other"
40,58000,"West","Bachelor",32,"Female","White"
32,10000,"West","Some_College",23,"Male","Other"
36,14700,"South","High_School",40,"Male","Other"
90,684000,"West","Above_Bachelor",57,"Female","Asian"
40,25000,"Midwest","High_School",36,"Male","White"
40,45000,"South","Bachelor",45,"Female","White"
40,125000,"Midwest","Bachelor",37,"Female","Other"
50,159000,"South","Above_Bachelor",54,"Male","White"
40,60000,"West","Some_College",39,"Male","Other"
40,120000,"West","Above_Bachelor",41,"Female","Black"
40,70000,"Midwest","High_School",53,"Male","White"
40,489000,"South","High_School",50,"Male","White"
40,30200,"Midwest","High_School",65,"Female","White"
40,265000,"South","Above_Bachelor",31,"Male","White"
40,66000,"Midwest","Bachelor",33,"Female","White"
40,60000,"Midwest","High_School",53,"Female","White"
32,17000,"South","Above_Bachelor",45,"Female","White"
40,38000,"South","High_School",45,"Male","Black"
50,50000,"West","Some_College",65,"Female","Other"
40,25000,"West","Below_High_School",45,"Male","Other"
40,34000,"Northeast","Some_College",37,"Female","White"
50,95000,"South","Some_College",28,"Male","Other"
40,25000,"South","High_School",26,"Female","Black"
11,140000,"Midwest","High_School",56,"Male","White"
12,3500,"West","High_School",42,"Female","Asian"
40,48000,"Midwest","Bachelor",37,"Female","White"
40,68000,"Midwest","Above_Bachelor",28,"Female","White"
40,135000,"Northeast","Bachelor",35,"Male","White"
40,50000,"West","Above_Bachelor",47,"Male","Other"
40,82000,"Midwest","Bachelor",35,"Male","White"
40,31000,"West","High_School",43,"Male","Other"
40,180000,"West","Some_College",42,"Male","White"
45,45000,"West","High_School",41,"Male","White"
30,1400,"West","High_School",30,"Male","Other"
30,2500,"South","Some_College",23,"Female","White"
50,48000,"West","Above_Bachelor",57,"Male","Asian"
40,32000,"Northeast","High_School",33,"Female","Other"
50,233000,"Northeast","Bachelor",37,"Female","White"
40,13400,"Northeast","Bachelor",48,"Female","Asian"
80,46000,"West","Some_College",54,"Female","Asian"
40,250000,"West","Above_Bachelor",52,"Male","Asian"
40,50000,"West","Some_College",24,"Male","Other"
30,36700,"Midwest","Some_College",45,"Female","Other"
25,18700,"South","High_School",23,"Female","Black"
40,220000,"South","Above_Bachelor",58,"Male","White"
60,80000,"Midwest","Some_College",63,"Male","White"
42,75000,"Northeast","Bachelor",35,"Female","White"
40,7700,"West","Above_Bachelor",32,"Male","Asian"
40,35000,"Midwest","High_School",49,"Female","Other"
40,60000,"South","Bachelor",27,"Female","White"
20,70000,"Northeast","Bachelor",25,"Female","White"
50,45000,"Northeast","Bachelor",50,"Male","White"
12,500,"Midwest","High_School",18,"Female","White"
36,31500,"Northeast","Some_College",21,"Female","White"
70,70000,"Northeast","High_School",53,"Female","Other"
40,75000,"West","Above_Bachelor",36,"Male","White"
38,13000,"South","Some_College",28,"Male","White"
12,12000,"Midwest","High_School",18,"Female","White"
4,500,"South","High_School",18,"Female","White"
60,149000,"West","Bachelor",49,"Male","White"
60,60000,"Midwest","Some_College",49,"Male","White"
50,80000,"Northeast","High_School",55,"Male","White"
45,288000,"South","Bachelor",45,"Male","White"
50,56000,"Northeast","Bachelor",55,"Male","White"
40,25800,"West","Some_College",25,"Female","White"
36,122000,"West","Bachelor",35,"Male","Other"
40,78000,"Northeast","Above_Bachelor",61,"Male","White"
50,89000,"West","High_School",39,"Male","White"
32,20200,"Northeast","Above_Bachelor",55,"Female","White"
50,130000,"Midwest","Bachelor",54,"Female","White"
45,88000,"West","Bachelor",48,"Female","White"
40,100000,"West","Bachelor",53,"Male","White"
40,29000,"South","Some_College",28,"Male","White"
40,94000,"Midwest","Bachelor",49,"Male","White"
40,68000,"Midwest","Above_Bachelor",34,"Male","Asian"
40,60000,"South","High_School",61,"Male","Black"
45,300000,"Northeast","Bachelor",51,"Male","White"
40,29000,"West","Bachelor",35,"Female","Other"
40,40000,"Midwest","High_School",28,"Male","Asian"
35,35000,"West","Some_College",24,"Male","Other"
50,80000,"Northeast","High_School",39,"Male","Other"
20,10000,"South","Some_College",61,"Male","White"
40,40000,"West","High_School",44,"Male","Other"
50,125000,"West","Some_College",59,"Female","White"
60,145000,"South","Above_Bachelor",51,"Female","Asian"
40,27000,"Northeast","Bachelor",41,"Female","White"
45,50000,"Midwest","Bachelor",42,"Female","White"
50,68000,"Northeast","Above_Bachelor",39,"Female","White"
40,62000,"West","Above_Bachelor",41,"Female","Asian"
40,75000,"South","Some_College",29,"Male","White"
40,96000,"Midwest","Above_Bachelor",45,"Male","White"
35,13000,"South","High_School",23,"Male","White"
25,2800,"South","High_School",21,"Female","White"
40,72000,"West","Above_Bachelor",40,"Male","White"
65,51000,"South","High_School",61,"Male","White"
60,23000,"Northeast","High_School",48,"Male","Other"
40,93000,"Midwest","Above_Bachelor",50,"Female","Asian"
36,28000,"Midwest","High_School",50,"Male","Black"
5,2500,"Northeast","High_School",63,"Male","White"
50,150000,"Midwest","Above_Bachelor",27,"Male","White"
40,10000,"South","High_School",41,"Female","Other"
40,30000,"South","Above_Bachelor",35,"Female","White"
40,49500,"Midwest","High_School",65,"Male","Black"
40,110000,"Northeast","Below_High_School",39,"Female","White"
45,468000,"Midwest","Bachelor",51,"Female","White"
55,100000,"South","Above_Bachelor",30,"Male","White"
40,65000,"South","Bachelor",23,"Male","White"
40,46200,"South","High_School",33,"Female","White"
16,25000,"Midwest","Above_Bachelor",33,"Female","White"
40,45000,"Northeast","Bachelor",64,"Female","Black"
80,72000,"South","Some_College",50,"Female","Black"
6,3900,"Midwest","High_School",29,"Male","White"
40,40000,"South","High_School",42,"Male","White"
35,112000,"Northeast","Above_Bachelor",55,"Female","White"
40,190000,"South","Bachelor",50,"Male","Asian"
50,60000,"Midwest","High_School",29,"Female","White"
40,5000,"West","Bachelor",25,"Male","White"
60,200000,"South","Above_Bachelor",33,"Male","White"
40,33300,"Northeast","High_School",58,"Female","White"
45,35000,"West","Bachelor",48,"Female","White"
40,120000,"South","Bachelor",56,"Male","White"
40,300000,"West","Above_Bachelor",39,"Male","Other"
45,60000,"Northeast","Bachelor",24,"Female","White"
40,52000,"Midwest","Bachelor",32,"Male","White"
40,45000,"South","Bachelor",34,"Female","Black"
40,81000,"Midwest","Some_College",37,"Male","White"
40,94000,"Northeast","Above_Bachelor",34,"Male","White"
40,24000,"West","High_School",23,"Female","White"
40,110000,"West","Bachelor",32,"Male","Asian"
40,55000,"West","Some_College",30,"Male","Other"
40,55000,"West","Some_College",37,"Male","White"
20,20000,"West","Bachelor",24,"Female","White"
43,221000,"Northeast","Bachelor",47,"Male","White"
40,25000,"Northeast","High_School",23,"Female","White"
45,35000,"West","Below_High_School",22,"Male","White"
40,9200,"Northeast","High_School",54,"Male","White"
40,110000,"West","High_School",56,"Male","Other"
55,65000,"Midwest","Bachelor",29,"Male","White"
40,70000,"Northeast","Some_College",54,"Male","White"
40,220000,"South","Bachelor",44,"Male","White"
60,80000,"Northeast","Above_Bachelor",38,"Male","Other"
40,61000,"Midwest","High_School",32,"Male","White"
55,89000,"South","Above_Bachelor",37,"Male","White"
40,52000,"Midwest","High_School",57,"Male","White"
50,70000,"Midwest","Some_College",59,"Male","White"
40,80000,"South","Bachelor",34,"Female","Asian"
50,80000,"West","Bachelor",46,"Male","Asian"
37,21000,"Northeast","Some_College",22,"Female","White"
40,115000,"West","Some_College",60,"Male","White"
42,100000,"Midwest","Some_College",56,"Male","White"
40,180000,"South","Bachelor",43,"Male","White"
50,148000,"Midwest","Some_College",50,"Male","White"
40,32000,"Midwest","High_School",54,"Female","White"
26,4800,"Midwest","High_School",20,"Female","White"
35,18000,"Northeast","Bachelor",27,"Male","White"
30,20,"West","High_School",56,"Male","White"
30,8000,"South","Some_College",24,"Female","White"
40,119000,"West","Bachelor",45,"Male","White"
30,70000,"South","Some_College",39,"Male","Other"
25,73000,"Northeast","Bachelor",52,"Female","White"
41,60000,"Midwest","Bachelor",52,"Male","Other"
30,15000,"Northeast","High_School",18,"Female","White"
45,50000,"Northeast","High_School",28,"Male","White"
45,85000,"Midwest","Bachelor",54,"Female","White"
50,60000,"Midwest","Bachelor",62,"Male","White"
40,30700,"Midwest","Some_College",61,"Female","White"
40,15400,"South","High_School",33,"Female","White"
60,21600,"Northeast","High_School",34,"Male","Other"
60,100000,"West","Bachelor",62,"Female","White"
50,50000,"South","High_School",61,"Male","White"
28,27000,"Northeast","Below_High_School",54,"Female","Asian"
60,487000,"Midwest","Bachelor",52,"Female","White"
24,9300,"South","Bachelor",36,"Female","Other"
45,55000,"South","Some_College",41,"Male","White"
40,57000,"Midwest","Some_College",43,"Female","Other"
52,97000,"West","High_School",49,"Male","Black"
40,125000,"South","Bachelor",63,"Male","White"
40,100000,"South","Bachelor",30,"Female","White"
48,56000,"West","High_School",29,"Male","Other"
40,90000,"Midwest","High_School",58,"Male","White"
35,30000,"West","High_School",49,"Male","Other"
40,8500,"South","High_School",19,"Female","Other"
36,50000,"Midwest","Above_Bachelor",39,"Male","White"
40,120000,"South","Bachelor",38,"Male","White"
40,14000,"Northeast","High_School",18,"Female","White"
40,68000,"South","Bachelor",61,"Male","White"
40,157000,"West","Bachelor",45,"Male","Asian"
45,115000,"Northeast","Some_College",55,"Male","White"
40,70000,"West","Bachelor",53,"Male","White"
65,85000,"South","Below_High_School",32,"Male","White"
50,36000,"Midwest","High_School",55,"Male","White"
40,65000,"West","Above_Bachelor",39,"Male","Other"
44,75000,"Midwest","Some_College",35,"Male","White"
40,489000,"South","Above_Bachelor",47,"Male","White"
20,32000,"Midwest","Some_College",37,"Female","White"
40,30000,"Northeast","High_School",50,"Female","White"
50,100000,"Northeast","Bachelor",52,"Male","White"
40,29000,"South","Above_Bachelor",58,"Female","White"
45,128000,"South","Above_Bachelor",40,"Female","White"
45,48000,"Midwest","Above_Bachelor",52,"Male","Asian"
96,47300,"South","Some_College",62,"Male","White"
36,50000,"South","Some_College",28,"Male","White"
40,185000,"South","Above_Bachelor",55,"Female","White"
20,489000,"South","Above_Bachelor",44,"Female","White"
