UHRSWORK,INCWAGE,region,education_level,age,gender,race_group
52,67407,South,Above_Bachelor,65,Female,White
34,35111,Midwest,High_School,54,Male,Black
37,53943,Midwest,Bachelor,50,Female,Other
38,18536,West,Below_High_School,51,Female,Asian
39,33984,West,High_School,26,Male,Other
37,38031,South,Some_College,33,Male,Other
30,30555,West,High_School,39,Female,Black
38,42039,South,Some_College,60,Male,White
32,20938,South,High_School,40,Female,White
36,37124,West,Some_College,64,Female,White
37,24012,Northeast,Below_High_School,54,Female,White
33,21732,Midwest,Below_High_School,23,Male,Black
28,48146,Northeast,Some_College,65,Female,Black
38,35858,South,Some_College,53,Female,Black
31,22936,Northeast,Below_High_School,55,Female,White
45,33461,West,High_School,38,Male,Asian
34,22441,South,High_School,44,Female,Asian
33,40435,West,Some_College,32,Female,White
31,42754,Northeast,High_School,64,Male,Other
27,29303,Northeast,High_School,37,Male,Asian
34,23606,Midwest,Below_High_School,46,Female,Asian
47,30268,West,High_School,22,Female,White
30,21708,West,Below_High_School,64,Male,Other
31,50143,Northeast,Some_College,18,Male,Black
30,18679,South,High_School,62,Female,Asian
39,41445,South,Some_College,61,Female,Asian
21,18198,South,Below_High_School,37,Male,White
32,22334,Northeast,Below_High_School,22,Female,Asian
33,49667,Northeast,Some_College,51,Female,White
35,37920,West,Some_College,42,Male,Other
37,29079,Midwest,High_School,47,Female,Asian
41,30543,South,Some_College,56,Female,Black
40,45667,South,Bachelor,62,Female,Asian
45,39081,Northeast,Some_College,58,Female,White
34,31548,South,Some_College,21,Female,Black
27,15138,South,Below_High_School,19,Male,Asian
33,34709,West,High_School,42,Male,Asian
42,77229,Midwest,Above_Bachelor,61,Female,Other
27,23208,West,Below_High_School,28,Female,Black
33,30299,Northeast,High_School,60,Female,Black
27,35366,Northeast,High_School,56,Female,Asian
39,26949,Midwest,High_School,45,Male,Black
44,43735,Northeast,Some_College,64,Male,Other
32,20362,Midwest,Below_High_School,64,Female,Black
34,56131,South,Bachelor,43,Male,Black
40,50023,South,Bachelor,20,Female,Other
34,20492,South,High_School,19,Male,Asian
32,19146,South,Below_High_School,24,Male,Asian
32,36157,South,High_School,36,Male,Black
45,78940,Midwest,Above_Bachelor,26,Male,Black
35,33116,Midwest,High_School,49,Male,White
35,31859,West,High_School,27,Female,Black
33,25078,South,High_School,57,Female,White
35,40726,Northeast,Some_College,47,Female,Asian
39,19233,South,Below_High_School,38,Male,Other
28,30993,South,High_School,20,Female,White
30,28683,Midwest,High_School,25,Male,White
29,19854,South,Below_High_School,37,Female,Black
41,47880,Midwest,High_School,47,Female,White
27,22550,West,Below_High_School,35,Female,Other
35,31077,South,High_School,27,Male,White
34,37891,West,High_School,46,Female,Asian
27,31027,Midwest,High_School,34,Female,Asian
28,11327,West,Below_High_School,28,Male,White
26,17927,Midwest,Below_High_School,21,Female,Other
35,42288,Northeast,High_School,59,Female,Asian
38,61754,Midwest,Bachelor,42,Male,Black
46,40049,South,Some_College,63,Female,Asian
50,78967,Midwest,Above_Bachelor,41,Female,Asian
41,31342,South,High_School,31,Female,Black
33,13879,West,Below_High_School,30,Male,Black
31,13743,Northeast,Below_High_School,56,Female,Asian
43,88760,Midwest,Above_Bachelor,35,Female,Other
37,52363,West,Bachelor,22,Female,White
28,33298,West,High_School,41,Female,Black
28,28413,Midwest,Below_High_School,22,Male,White
25,25388,Midwest,Below_High_School,30,Female,White
44,57234,Midwest,Bachelor,45,Male,Black
35,50711,West,Some_College,59,Female,White
40,28216,West,High_School,65,Male,Black
42,35115,South,High_School,59,Male,Other
49,80379,Northeast,Above_Bachelor,38,Female,White
39,43445,Midwest,High_School,30,Female,White
30,19222,Midwest,Below_High_School,34,Female,Asian
37,35240,Northeast,High_School,22,Female,Asian
34,58293,West,Bachelor,35,Male,Black
26,27306,South,High_School,42,Female,Other
24,19653,West,Below_High_School,60,Female,White
31,40470,Northeast,High_School,65,Male,Other
31,12775,West,Below_High_School,62,Male,Other
38,39714,Northeast,High_School,22,Male,Black
33,30157,Midwest,High_School,27,Female,Other
38,32252,South,High_School,27,Male,Other
30,45365,Northeast,Some_College,55,Female,White
45,68349,West,Bachelor,50,Male,Other
26,23865,Midwest,Below_High_School,57,Female,White
35,34223,Midwest,High_School,65,Female,Asian
38,34258,West,High_School,23,Female,Black
41,32513,South,Some_College,30,Male,White
41,31090,West,High_School,35,Female,Black
31,17829,Midwest,Below_High_School,44,Male,Other
35,31071,Midwest,High_School,25,Male,Other
38,41984,South,Some_College,46,Female,Black
35,26092,Midwest,Below_High_School,47,Female,Other
32,35279,West,High_School,33,Female,Black
32,29460,West,High_School,33,Female,Black
38,27843,South,High_School,30,Female,White
34,40213,West,Some_College,32,Female,White
27,13215,Midwest,Below_High_School,39,Female,White
28,36831,Northeast,High_School,40,Male,White
32,42058,South,Some_College,32,Male,White
42,26679,West,High_School,22,Female,Other
32,42372,Midwest,Some_College,26,Female,Other
30,19949,Midwest,Below_High_School,22,Female,Black
36,13876,West,Below_High_School,20,Male,Asian
35,44646,West,Some_College,65,Male,Black
40,34110,Midwest,Some_College,19,Female,White
40,30648,West,High_School,45,Male,Other
30,22886,South,High_School,41,Female,Other
46,36771,South,Some_College,59,Female,White
26,21721,Northeast,Below_High_School,59,Male,Black
37,37952,Northeast,High_School,40,Male,Black
43,28659,Northeast,High_School,62,Female,Asian
29,15582,Midwest,Below_High_School,45,Female,White
44,60795,Northeast,Bachelor,21,Female,Other
50,74588,Northeast,Above_Bachelor,59,Female,White
30,35855,Midwest,High_School,65,Female,Black
36,30220,Midwest,High_School,30,Male,White
27,37079,Midwest,High_School,35,Female,Black
45,72553,Midwest,Above_Bachelor,37,Female,Black
29,38708,West,High_School,49,Male,White
32,22341,South,High_School,48,Female,White
31,26379,West,High_School,51,Female,White
42,29577,West,High_School,46,Female,Asian
46,45345,Northeast,Some_College,27,Female,White
39,53713,West,Bachelor,35,Male,White
24,33681,Midwest,Below_High_School,38,Male,Other
26,18821,South,Below_High_School,33,Female,Other
33,26079,South,High_School,40,Male,Other
37,50225,Midwest,Some_College,30,Male,Black
43,54565,South,Bachelor,33,Male,White
26,29434,Northeast,Below_High_School,64,Male,Other
24,18730,Midwest,Below_High_School,29,Male,White
27,14354,West,Below_High_School,60,Female,Black
33,40134,Northeast,High_School,43,Male,Black
24,17839,West,Below_High_School,27,Male,Asian
29,31424,South,High_School,53,Male,Asian
39,38527,Midwest,High_School,58,Male,Black
36,24775,Midwest,Below_High_School,33,Female,Asian
49,59795,Midwest,Bachelor,59,Female,Black
42,44366,Midwest,Some_College,18,Female,Black
44,36670,Midwest,High_School,25,Female,Other
30,12887,Midwest,Below_High_School,43,Male,White
34,57643,West,Bachelor,63,Male,White
31,42353,Northeast,High_School,49,Male,Asian
35,25245,South,Below_High_School,51,Male,Asian
29,43379,Midwest,High_School,51,Male,White
39,29674,South,High_School,20,Male,Other
44,45684,Midwest,Some_College,44,Female,White
34,29328,South,High_School,39,Female,White
44,81509,Midwest,Above_Bachelor,24,Female,White
36,59704,Midwest,Bachelor,51,Male,Black
37,19854,Midwest,Below_High_School,52,Male,White
41,46662,Northeast,Some_College,29,Female,Black
38,43488,Northeast,High_School,63,Male,Black
33,40923,South,Some_College,64,Female,Other
28,22493,Midwest,Below_High_School,35,Female,Other
32,19219,West,Below_High_School,56,Male,Other
34,36458,West,High_School,38,Female,Asian
34,93443,Northeast,Above_Bachelor,43,Female,Asian
38,47722,West,High_School,49,Male,White
36,29057,Midwest,High_School,30,Male,White
34,42752,Midwest,High_School,65,Male,Black
55,51729,South,Bachelor,18,Female,Asian
37,48521,Midwest,Some_College,46,Female,White
37,12777,Midwest,Below_High_School,57,Female,Black
25,25273,Midwest,Below_High_School,35,Male,Other
40,33375,South,High_School,35,Male,Black
36,38343,West,High_School,46,Female,Black
49,90909,Northeast,Above_Bachelor,51,Female,Asian
36,45611,South,Bachelor,55,Female,Black
29,23928,South,Below_High_School,26,Female,White
32,22354,Northeast,Below_High_School,20,Female,Asian
32,20945,Northeast,Below_High_School,59,Male,Other
41,28614,South,High_School,52,Female,White
29,23489,Northeast,Below_High_School,39,Male,Asian
36,44847,Northeast,Some_College,46,Male,White
44,52690,South,Bachelor,43,Female,White
35,24489,Midwest,Below_High_School,37,Male,White
36,24786,West,Below_High_School,48,Male,White
46,40972,Midwest,Some_College,19,Male,White
34,16690,Northeast,Below_High_School,34,Male,Other
34,38452,Northeast,High_School,62,Male,White
45,82443,West,Above_Bachelor,25,Male,Asian
36,26801,South,Some_College,36,Male,Asian
37,41600,West,High_School,64,Male,White
43,38912,Northeast,High_School,33,Male,White
28,25988,South,Below_High_School,21,Male,Black
25,32079,West,Below_High_School,48,Female,Black
38,38816,Midwest,Some_College,21,Male,White
48,82678,West,Above_Bachelor,33,Male,Other
37,32824,Northeast,High_School,32,Male,White
51,60825,South,Above_Bachelor,18,Female,White
35,42802,Northeast,High_School,47,Male,White
37,49029,Northeast,High_School,55,Male,Black
36,13601,West,Below_High_School,30,Female,White
36,30078,Midwest,High_School,49,Male,Black
44,52957,Midwest,Some_College,41,Male,White
42,70458,West,Bachelor,31,Male,Other
30,18573,West,Below_High_School,55,Male,Black
24,10602,West,Below_High_School,53,Male,White
44,55977,Northeast,Some_College,23,Male,White
40,39060,Midwest,High_School,63,Female,White
41,50293,Northeast,Bachelor,30,Female,Black
44,68649,South,Above_Bachelor,47,Female,Black
46,82356,Midwest,Above_Bachelor,31,Male,White
35,25572,South,High_School,33,Male,White
40,31334,South,High_School,51,Male,Other
28,30546,West,Below_High_School,43,Female,White
35,24942,West,Below_High_School,23,Female,Other
29,18913,Northeast,Below_High_School,20,Male,Black
37,31248,South,Some_College,57,Female,Black
32,20500,Midwest,Below_High_School,33,Female,Other
49,45400,Midwest,Some_College,61,Female,Other
19,12536,West,Below_High_School,49,Female,Asian
49,82557,West,Above_Bachelor,34,Female,White
38,33551,Northeast,High_School,62,Male,Other
22,23609,West,Below_High_School,37,Male,Black
34,35129,West,High_School,36,Female,White
39,43749,Northeast,High_School,28,Female,Asian
30,31056,South,High_School,59,Male,Black
33,42470,West,High_School,64,Male,Other
39,51786,South,Bachelor,45,Female,Other
36,41346,South,Some_College,59,Male,Black
45,46281,South,Bachelor,65,Female,Black
21,22143,Northeast,Below_High_School,36,Male,White
32,16397,Midwest,Below_High_School,43,Male,Asian
33,40622,Northeast,High_School,37,Male,Other
25,23709,South,Below_High_School,60,Male,Asian
34,27930,Midwest,High_School,22,Female,White
47,73094,Midwest,Above_Bachelor,19,Female,White
33,31359,Midwest,High_School,28,Male,White
26,22806,Midwest,Below_High_School,45,Male,White
30,49791,Northeast,Some_College,22,Female,White
48,75432,Midwest,Above_Bachelor,21,Female,White
33,20006,South,Below_High_School,24,Female,White
39,35479,South,High_School,49,Female,White
44,74452,West,Above_Bachelor,23,Female,White
29,16436,South,Below_High_School,43,Male,White
42,54549,West,Bachelor,26,Female,Other
43,39576,West,High_School,25,Female,Other
28,36676,Midwest,High_School,28,Male,Black
46,64102,Northeast,Bachelor,48,Female,Other
43,30506,Midwest,High_School,62,Female,White
35,42882,Midwest,High_School,59,Female,Asian
28,22101,South,Below_High_School,52,Female,Other
28,32797,Midwest,High_School,27,Male,White
25,34078,South,High_School,24,Female,White
41,76795,Midwest,Above_Bachelor,27,Female,White
40,50162,South,Bachelor,45,Male,Asian
33,39442,Midwest,Some_College,34,Female,Black
35,21576,South,Below_High_School,44,Female,White
32,42057,South,Some_College,59,Male,White
35,34958,Midwest,High_School,57,Male,White
28,15261,South,Below_High_School,34,Male,White
28,37723,Midwest,High_School,55,Female,Asian
40,39268,Northeast,Some_College,31,Female,Other
41,28795,South,High_School,48,Female,White
49,71090,Midwest,Above_Bachelor,47,Female,White
43,57722,Northeast,Bachelor,30,Male,White
35,11804,Midwest,Below_High_School,60,Female,White
28,25631,South,High_School,64,Female,Black
40,52766,South,Bachelor,48,Male,Asian
32,29746,Midwest,High_School,47,Female,White
31,86471,Northeast,Above_Bachelor,65,Male,White
38,38316,South,Some_College,51,Female,White
26,30423,Midwest,High_School,18,Male,Asian
23,24290,South,Below_High_School,39,Female,Other
37,29442,Midwest,High_School,63,Male,White
30,29460,West,High_School,32,Male,Asian
38,36551,Northeast,High_School,46,Male,Black
44,53194,Northeast,Bachelor,52,Female,Other
42,40828,Midwest,High_School,55,Male,White
35,17307,Midwest,Below_High_School,27,Male,White
39,41715,Midwest,Some_College,48,Female,Asian
35,15945,South,Below_High_School,42,Female,Other
39,20359,South,Below_High_School,34,Male,Other
38,43788,West,Some_College,39,Female,White
34,22199,Northeast,Below_High_School,62,Female,White
43,48013,Northeast,Some_College,46,Female,White
47,69349,Northeast,Bachelor,24,Male,Black
21,15460,South,Below_High_School,45,Female,White
41,40846,West,Some_College,41,Male,White
34,30103,South,High_School,53,Male,Asian
38,12353,South,Below_High_School,60,Male,White
37,43912,West,Some_College,34,Male,White
43,58161,West,Bachelor,62,Female,Other
38,36641,Midwest,High_School,30,Female,White
43,48215,Midwest,Bachelor,30,Male,Asian
33,17150,South,Below_High_School,42,Male,Other
40,45070,West,Some_College,48,Female,Asian
51,38515,South,Bachelor,63,Female,Other
40,25140,South,High_School,18,Female,Black
36,32809,South,Some_College,30,Male,Other
36,16850,West,Below_High_School,65,Male,Black
37,49253,West,Some_College,52,Female,Black
34,65481,Northeast,Bachelor,35,Male,Black
35,21407,West,Below_High_School,55,Female,Other
46,36275,South,High_School,41,Female,Black
42,48627,Northeast,Some_College,33,Male,Other
47,74950,South,Above_Bachelor,32,Male,Black
39,43561,South,Some_College,30,Male,Other
25,35694,Midwest,High_School,56,Female,Other
38,29571,South,High_School,45,Male,White
37,36710,West,High_School,62,Male,White
33,29952,Northeast,Below_High_School,62,Female,Black
32,34717,Northeast,High_School,46,Male,Other
39,39722,South,Some_College,37,Female,White
39,31403,Midwest,High_School,49,Female,White
45,59901,Northeast,Some_College,51,Male,Other
33,19717,West,Below_High_School,23,Male,White
31,23886,South,Below_High_School,18,Male,Asian
49,89631,Midwest,Above_Bachelor,51,Male,Other
36,35818,Northeast,High_School,29,Male,Other
42,23384,South,High_School,54,Male,White
27,27790,West,High_School,64,Male,Black
40,12844,South,Below_High_School,40,Female,White
38,41261,Northeast,Some_College,35,Female,White
34,55493,Northeast,Some_College,19,Female,Asian
27,15774,Northeast,Below_High_School,63,Male,White
31,13552,South,Below_High_School,43,Male,White
29,17432,South,Below_High_School,25,Female,White
45,41820,Northeast,Some_College,35,Male,Other
36,53100,Northeast,Some_College,37,Female,White
39,39324,South,Some_College,65,Female,Asian
42,50135,Midwest,Bachelor,56,Male,Black
32,18522,South,Below_High_School,35,Male,White
33,17976,West,Below_High_School,27,Male,Black
36,31034,South,High_School,47,Female,Other
38,44673,Midwest,High_School,56,Female,White
38,47093,Northeast,Some_College,26,Male,Other
40,55549,West,Bachelor,32,Male,White
39,53321,West,Some_College,34,Male,White
40,24150,South,High_School,42,Female,Other
40,60149,Midwest,Bachelor,43,Male,Asian
35,23382,Midwest,High_School,57,Male,Asian
43,60421,Northeast,Bachelor,65,Female,White
29,41681,Midwest,High_School,46,Female,Other
36,34667,Midwest,High_School,49,Male,White
45,38927,West,Some_College,59,Female,Other
36,37557,West,High_School,56,Female,White
35,18985,West,Below_High_School,24,Male,White
34,45576,Northeast,High_School,59,Male,White
32,28757,West,Below_High_School,26,Female,White
30,33422,South,High_School,49,Female,Other
17,17419,Midwest,Below_High_School,48,Female,White
33,31732,Northeast,High_School,35,Female,White
36,15056,Midwest,Below_High_School,56,Female,Black
40,84387,Northeast,Above_Bachelor,26,Female,Black
39,51613,Northeast,Some_College,45,Male,White
40,45858,Midwest,Some_College,27,Male,White
25,20895,South,High_School,34,Female,White
54,69422,South,Above_Bachelor,61,Female,Asian
41,37431,South,Some_College,33,Female,Other
34,17645,Midwest,Below_High_School,58,Female,Asian
38,30984,Midwest,High_School,22,Female,Other
33,41484,South,Some_College,45,Female,White
27,12567,West,Below_High_School,22,Male,Black
49,47330,Midwest,Some_College,29,Male,White
34,17811,South,Below_High_School,34,Female,Black
32,41693,West,Some_College,35,Female,Other
38,47508,West,Some_College,56,Female,Black
34,44253,Midwest,Some_College,19,Female,White
33,55361,Northeast,Some_College,65,Male,White
38,38796,Midwest,High_School,25,Male,Asian
39,39783,South,Some_College,22,Female,Other
43,28294,South,High_School,50,Male,Other
27,33437,Midwest,High_School,56,Male,White
36,54030,Northeast,Some_College,52,Male,Other
36,31531,West,High_School,62,Male,White
41,44744,West,Some_College,32,Male,White
28,18034,Northeast,Below_High_School,56,Male,White
35,29741,Midwest,High_School,47,Female,White
34,40330,Northeast,High_School,45,Female,White
30,14795,West,Below_High_School,34,Male,Black
32,42055,Midwest,High_School,35,Female,White
43,94810,Northeast,Above_Bachelor,26,Male,Other
49,68522,Northeast,Bachelor,42,Female,Other
51,62396,Midwest,Bachelor,25,Female,White
37,39592,Midwest,Some_College,21,Female,Other
44,27402,South,High_School,32,Male,White
37,30359,Midwest,High_School,57,Female,Asian
30,40443,Northeast,High_School,55,Male,Other
40,46410,West,Some_College,50,Male,Asian
31,22685,West,Below_High_School,42,Male,White
48,84494,Northeast,Above_Bachelor,44,Male,Black
37,48219,West,Some_College,29,Female,White
31,34424,South,High_School,22,Male,Other
44,72627,South,Above_Bachelor,47,Female,Black
42,41108,South,Some_College,59,Male,Other
29,16850,South,Below_High_School,46,Male,White
32,31212,South,High_School,20,Male,Other
37,39590,South,High_School,60,Female,Other
32,31831,Northeast,High_School,37,Male,White
33,22791,Northeast,Below_High_School,56,Male,Black
30,43120,South,High_School,61,Male,Black
34,33775,Midwest,High_School,39,Male,Black
40,35406,West,High_School,25,Male,Black
31,22103,West,Below_High_School,31,Male,Other
48,78448,Northeast,Above_Bachelor,22,Female,Asian
33,29701,West,High_School,47,Female,White
36,30561,Midwest,High_School,22,Female,Asian
36,34098,West,High_School,32,Female,Asian
41,51647,Midwest,Bachelor,42,Male,White
43,61195,West,Bachelor,58,Male,White
30,42318,Northeast,High_School,25,Female,White
27,22163,Midwest,Below_High_School,28,Male,White
35,30270,Midwest,High_School,60,Female,Other
33,22084,Northeast,Below_High_School,54,Female,Black
38,35705,Midwest,High_School,51,Female,Asian
51,32562,South,Some_College,56,Male,White
27,15459,West,Below_High_School,24,Female,White
35,47204,West,High_School,21,Male,White
49,44229,South,Some_College,49,Female,Black
50,58214,Midwest,Bachelor,55,Male,Other
31,21872,Northeast,Below_High_School,65,Female,Black
38,30153,South,High_School,52,Male,White
25,31966,West,High_School,53,Female,White
28,28257,South,High_School,34,Male,White
40,51592,Northeast,Some_College,25,Male,White
31,17263,South,Below_High_School,21,Female,Black
28,21350,Northeast,Below_High_School,45,Female,Black
33,24737,West,Below_High_School,25,Female,Other
27,26535,South,Below_High_School,18,Male,White
30,27017,South,High_School,27,Male,Black
29,28978,West,High_School,38,Female,White
30,17430,South,Below_High_School,63,Male,Black
32,27085,Northeast,Below_High_School,36,Male,Asian
32,23985,Northeast,Below_High_School,57,Female,Black
34,40661,South,Some_College,43,Male,Black
30,13144,South,Below_High_School,21,Female,Other
36,35971,Northeast,High_School,32,Female,White
33,31406,Midwest,Below_High_School,54,Female,White
39,53755,Northeast,Some_College,61,Female,Black
39,39781,South,Some_College,46,Male,Black
41,35034,West,High_School,45,Female,Asian
58,73990,Midwest,Above_Bachelor,43,Female,White
35,46976,West,Some_College,51,Female,Asian
45,39405,West,Some_College,57,Female,Other
40,28115,South,High_School,23,Female,White
31,22033,Northeast,Below_High_School,22,Male,Asian
46,69501,Midwest,Above_Bachelor,57,Female,Asian
39,35756,West,High_School,55,Male,White
33,13193,Midwest,Below_High_School,18,Female,Asian
37,33621,Northeast,High_School,20,Male,Black
40,35254,Midwest,High_School,21,Female,Other
45,25758,West,High_School,50,Female,Black
39,45082,Midwest,Some_College,30,Female,Asian
30,35224,Northeast,High_School,39,Female,White
37,38204,South,Some_College,51,Male,White
24,29603,Midwest,Below_High_School,38,Male,Black
26,36217,West,High_School,62,Male,Asian
32,39798,South,Some_College,51,Male,Asian
34,41904,South,High_School,41,Male,Asian
42,63896,South,Bachelor,51,Female,Black
34,44405,Midwest,Some_College,51,Female,Asian
30,28844,South,High_School,18,Female,White
24,18392,West,Below_High_School,53,Female,Asian
32,12117,West,Below_High_School,36,Male,Other
25,27926,Midwest,Below_High_School,43,Female,Other
31,12209,Northeast,Below_High_School,50,Female,White
37,19272,South,Below_High_School,21,Female,Asian
25,19470,South,Below_High_School,41,Female,Other
36,35988,Northeast,High_School,18,Male,Black
38,44852,Northeast,Some_College,48,Male,Black
32,46488,Northeast,Some_College,28,Female,White
36,30698,Midwest,High_School,48,Female,White
36,11521,West,Below_High_School,31,Female,Asian
36,39445,Midwest,High_School,25,Male,Asian
38,31405,West,High_School,19,Female,White
37,39991,South,Some_College,38,Female,White
42,41451,South,Some_College,52,Female,Asian
38,66699,Northeast,Bachelor,40,Male,Black
46,56028,South,Bachelor,22,Male,White
49,66207,Northeast,Bachelor,33,Female,Other
36,47540,Midwest,Some_College,27,Male,Black
23,14298,South,Below_High_School,51,Female,White
38,44377,Northeast,Some_College,44,Male,White
51,81765,Northeast,Above_Bachelor,63,Female,White
44,31955,South,High_School,30,Female,Black
28,39244,Northeast,High_School,26,Male,Asian
32,33078,West,High_School,62,Female,White
35,41378,West,High_School,44,Female,Black
28,30424,Midwest,High_School,57,Male,White
44,80711,Northeast,Above_Bachelor,55,Female,White
41,65113,West,Bachelor,32,Male,White
44,40500,West,High_School,33,Female,Asian
38,57073,West,Bachelor,52,Female,Black
32,53151,Midwest,Bachelor,38,Female,Black
48,46122,Midwest,Some_College,53,Male,Other
31,24087,Northeast,Below_High_School,37,Male,White
34,43915,South,High_School,40,Female,Asian
27,25570,Midwest,Below_High_School,37,Female,Other
46,66769,South,Above_Bachelor,60,Male,White
22,11543,West,Below_High_School,52,Female,White
29,41407,West,High_School,56,Male,Black
32,26770,South,High_School,44,Female,White
50,91381,Northeast,Above_Bachelor,29,Male,White
30,28342,West,High_School,58,Male,Black
42,47342,Northeast,Some_College,46,Female,White
47,49707,South,Bachelor,28,Female,White
49,79039,West,Above_Bachelor,22,Male,Black
31,15641,South,Below_High_School,40,Female,White
30,48903,West,Some_College,55,Male,White
40,51910,West,Some_College,28,Male,White
34,28516,South,High_School,40,Female,White
41,37964,Northeast,Some_College,20,Male,White
29,6857,South,Below_High_School,36,Female,Other
30,56694,Northeast,Bachelor,58,Female,White
33,36620,West,High_School,32,Female,Asian
25,24880,Midwest,Below_High_School,46,Male,Asian
44,41405,Midwest,Some_College,28,Female,Asian
35,18443,West,Below_High_School,49,Female,Other
32,32601,West,High_School,58,Female,White
39,26560,West,High_School,51,Male,White
39,39341,Northeast,High_School,65,Female,White
31,45761,West,Some_College,23,Female,White
37,27264,Midwest,High_School,62,Female,Asian
33,52749,Midwest,Some_College,47,Male,White
28,32612,West,High_School,57,Female,Black
34,35212,Northeast,High_School,22,Female,Black
33,54617,Northeast,Some_College,62,Female,Other
28,23260,Midwest,Below_High_School,26,Male,Other
35,49252,South,Some_College,42,Male,Black
37,29098,Midwest,Below_High_School,62,Female,White
35,15136,South,Below_High_School,28,Female,Other
29,31905,Northeast,Below_High_School,46,Male,Other
32,18988,Northeast,Below_High_School,24,Female,White
36,39455,West,High_School,25,Male,Black
41,33064,West,High_School,33,Female,White
31,34810,Midwest,High_School,64,Male,Other
34,36631,Northeast,High_School,62,Female,Black
22,13553,Northeast,Below_High_School,51,Female,Asian
31,20477,Northeast,Below_High_School,65,Female,Asian
38,30144,Midwest,High_School,49,Male,Asian
36,66488,Northeast,Bachelor,26,Female,White
38,45747,South,Some_College,43,Male,Asian
39,37480,Midwest,High_School,20,Male,Other
34,37524,Midwest,High_School,50,Female,White
44,56322,Midwest,Bachelor,41,Male,Black
31,30433,West,High_School,45,Female,Black
27,22797,Northeast,Below_High_School,26,Male,White
37,35905,West,High_School,56,Male,Asian
32,14278,West,Below_High_School,62,Female,Asian
30,26730,South,Below_High_School,34,Male,Asian
32,31990,Midwest,High_School,37,Male,Black
25,26012,Northeast,Below_High_School,29,Male,Black
23,24874,South,Below_High_School,56,Female,Asian
35,14894,West,Below_High_School,37,Female,White
38,35963,West,High_School,30,Male,White
54,79068,Midwest,Above_Bachelor,47,Female,Black
36,37819,Midwest,High_School,44,Male,Asian
38,35934,Midwest,High_School,54,Male,Black
29,33550,South,High_School,20,Male,Asian
34,30979,Midwest,High_School,36,Female,White
42,40870,West,Some_College,43,Female,White
38,41874,Midwest,Some_College,35,Male,Black
41,75279,Midwest,Above_Bachelor,29,Female,White
25,12630,South,Below_High_School,48,Male,Asian
35,16269,West,Below_High_School,57,Male,Other
42,49501,West,Some_College,61,Male,Other
40,54208,South,Bachelor,29,Male,Other
25,21722,West,Below_High_School,23,Male,Black
32,31061,West,High_School,58,Male,White
34,39052,Northeast,High_School,28,Male,Asian
44,55064,West,Bachelor,58,Female,Other
38,26247,South,High_School,34,Male,Other
49,56552,Midwest,Bachelor,49,Male,Other
43,34122,West,High_School,63,Female,White
37,51244,South,Bachelor,19,Female,White
38,36178,South,High_School,53,Male,White
32,29776,South,High_School,35,Male,Other
30,25143,Northeast,Below_High_School,22,Female,Other
20,35029,Northeast,High_School,44,Male,Black
39,37275,Northeast,High_School,33,Female,Black
26,20821,South,Below_High_School,64,Female,Black
46,54779,West,Bachelor,21,Male,Asian
40,41761,West,Some_College,34,Female,Other
41,67240,Midwest,Bachelor,45,Male,White
26,16129,Northeast,Below_High_School,38,Male,Black
37,31270,Northeast,High_School,18,Male,Asian
26,21923,West,Below_High_School,36,Female,Black
26,18740,West,Below_High_School,64,Female,Asian
26,15726,Midwest,Below_High_School,31,Female,White
44,52471,Midwest,Some_College,41,Male,Black
27,29317,Northeast,High_School,58,Female,Other
31,17633,West,Below_High_School,39,Male,Black
39,39417,West,Some_College,62,Female,Black
30,10636,West,Below_High_School,37,Female,Asian
38,37925,Northeast,High_School,20,Male,Asian
35,16301,West,Below_High_School,55,Male,White
32,45736,Northeast,High_School,52,Male,White
36,15751,Midwest,Below_High_School,60,Female,Asian
32,31500,South,High_School,34,Male,White
19,14080,Midwest,Below_High_School,59,Male,Asian
38,62615,Northeast,Bachelor,29,Female,White
38,70753,Midwest,Bachelor,55,Male,Other
28,21780,West,Below_High_School,20,Male,White
40,48957,Midwest,Some_College,64,Male,Black
41,35319,West,High_School,62,Female,Other
34,37237,West,High_School,44,Female,Asian
40,69243,West,Bachelor,27,Female,White
28,18853,Northeast,Below_High_School,46,Female,White
40,43003,South,Some_College,19,Female,Black
49,50400,West,Some_College,37,Male,Other
32,31726,South,High_School,23,Male,White
30,19968,West,Below_High_School,29,Female,Black
30,22935,Northeast,Below_High_School,63,Male,White
28,28227,Midwest,Below_High_School,51,Female,Black
30,32491,South,High_School,43,Male,Black
27,12323,Midwest,Below_High_School,35,Female,White
38,28181,West,High_School,51,Female,Other
32,37645,Northeast,High_School,43,Male,Black
37,36521,Midwest,Some_College,63,Female,White
40,39123,West,High_School,39,Male,Black
28,18338,West,Below_High_School,54,Female,Black
26,16485,South,Below_High_School,29,Male,Black
30,31377,West,Below_High_School,18,Female,White
29,6090,West,Below_High_School,18,Female,Black
37,45704,Northeast,Some_College,43,Female,White
43,40758,West,High_School,27,Male,Black
32,36429,South,High_School,30,Male,White
32,35604,Midwest,High_School,36,Female,Black
32,26729,West,High_School,53,Female,White
29,31168,West,High_School,22,Female,White
38,27571,South,High_School,43,Female,White
50,52849,Midwest,Bachelor,55,Male,Other
45,17655,South,High_School,46,Female,Black
34,55290,Midwest,Some_College,44,Male,Other
33,24930,South,Below_High_School,56,Male,Black
24,22295,South,Below_High_School,36,Male,White
25,35821,South,High_School,59,Female,Black
